Tokenized_Query,Tokenized_Answer
"['examples', 'potential', 'career', 'options', 'graduates', 'Microbiology', 'program', '?']","['examples', 'potential', 'career', 'options', 'graduates', 'Microbiology', 'program', 'include', 'Science', 'Policy', 'Expert', ',', 'Science', 'Writer/Editor', ',', 'Pharmaceutical', 'Sales', ',', 'Pharmaceutical', 'Sciences', ',', 'Professor', '.']"
"['program', 'description', 'Microbiology', 'minor', '?']","['Microbiology', 'minor', 'provides', 'foundation', 'discipline', ',', 'requires', 'expertise', 'handling', 'microorganisms', ',', 'allows', 'students', 'focus', 'specific', 'areas', 'interest', 'within', 'microbiology', '.', 'includes', 'introductory', 'lecture', 'laboratory', 'courses', 'microbiology', ',', 'immunology', ',', 'cell', 'biology', ',', 'well', 'elective', 'courses', 'advanced', 'level', '.']"
"['examples', 'graduate', 'studies', 'opportunities', 'Microbiology', 'students', '?']","['examples', 'graduate', 'studies', 'opportunities', 'Microbiology', 'students', 'include', 'MS', 'PhD', 'programs', ',', 'Dental', 'School', ',', 'Medical', 'School', '(', 'MD', ')', ',', 'Optometry', 'School', ',', 'Pharmacy', 'School', ',', 'Physical', 'Therapy', 'School', ',', 'Public', 'Health', '(', 'MPH', ')', ',', 'Veterinary', 'School', '.']"
"['topics', 'covered', 'study', 'Microbiology', '?']","['Topics', 'microbiology', 'include', 'microbes', 'benefit', 'harm', 'human', 'health', ',', 'role', 'microbes', 'environment', ',', 'use', 'microbes', 'medicine', ',', 'agriculture', ',', 'engineering', '.']"
"['requirements', 'completing', 'Microbiology', 'minor', '?']","['requirements', 'completing', 'Microbiology', 'minor', 'include', 'total', '24', 'credits', ',', 'consist', 'collection', 'required', 'elective', 'courses', 'provide', 'foundation', 'microbiology', 'allow', 'students', 'specialize', 'specific', 'areas', 'interest', '.']"
"['students', 'find', 'professional', 'resources', 'related', 'Microbiology', '?']","['Students', 'find', 'professional', 'resources', 'related', 'Microbiology', 'American', 'Society', 'Microbiology', '(', 'https', ':', '//www.asm.org', ')', 'contacting', 'Department', 'Biochemistry', 'Molecular', 'Biology', 'University', 'Park', '.']"
"['students', 'complete', 'Microbiology', 'minor', 'different', 'campus', 'location', '?']","['Yes', ',', 'students', 'may', 'complete', 'Microbiology', 'minor', 'different', 'campus', 'location', 'offers', 'specified', 'courses', 'minor', ',', 'even', 'major', 'offered', 'different', 'campus', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['main', 'focus', 'Microbiology', 'minor', '?']","['main', 'focus', 'Microbiology', 'minor', 'provide', 'students', 'solid', 'foundation', 'discipline', ',', 'develop', 'expertise', 'handling', 'microorganisms', ',', 'allow', 'specialization', 'specific', 'areas', 'microbiology', '.']"
"['potential', 'career', 'paths', 'graduates', 'Microbiology', 'degree', '?']","['Graduates', 'Microbiology', 'degree', 'may', 'pursue', 'education', 'law', 'business', ',', 'addition', 'opportunities', 'industry', 'require', 'expertise', 'microbiology', '.']"
"['students', 'contact', 'information', 'Microbiology', 'minor', '?']","['Students', 'contact', 'Department', 'Biochemistry', 'Molecular', 'Biology', 'University', 'Park', 'information', 'Microbiology', 'minor', '.']"
"['required', 'Prescribed', 'Courses', 'Biochemistry', 'Molecular', 'Biology', 'minor', '?']","['required', 'Prescribed', 'Courses', 'Biochemistry', 'Molecular', 'Biology', 'minor', 'include', 'CHEM', '110', ',', 'CHEM', '112', ',', 'MICRB', '201', ',', 'MICRB', '202', ',', 'MICRB', '251', ',', 'MICRB', '410', '.']"
"['Additional', 'Courses', 'required', 'Natural', 'Science', 'minor', '?']","['Additional', 'Courses', 'required', 'Natural', 'Science', 'minor', 'include', 'MICRB', '421W', 'MICRB', '422', '.']"
"['Supporting', 'Courses', 'Related', 'Areas', 'Biochemistry', 'Molecular', 'Biology', 'minor', '?']","['Supporting', 'Courses', 'Related', 'Areas', 'Biochemistry', 'Molecular', 'Biology', 'minor', 'include', 'selecting', '4-5', 'credits', '400-level', 'MICRB', 'courses', 'BMB', '442', ',', 'MICRB', '408', ',', 'MICRB', '496', ',', 'MICRB', '497', '.']"
"['purpose', 'university', ""'s"", 'academic', 'advising', 'program', '?']","['university', ""'s"", 'academic', 'advising', 'program', 'aims', 'help', 'advisees', 'identify', 'achieve', 'academic', 'goals', ',', 'promote', 'intellectual', 'discovery', ',', 'encourage', 'students', 'take', 'advantage', 'educational', 'opportunities', 'classroom', '.']"
"['responsible', 'making', 'advising', 'relationship', 'succeed', '?']","['advisers', 'advisees', 'share', 'responsibility', 'making', 'advising', 'relationship', 'succeed', '.']"
"['role', 'advisers', 'play', 'academic', 'advising', 'process', '?']","['Advisers', 'play', 'significant', 'educational', 'role', 'encouraging', 'advisees', 'become', 'engaged', 'education', ',', 'meet', 'educational', 'goals', ',', 'develop', 'habit', 'learning', '.']"
"['provides', 'primary', 'academic', 'advising', 'advisee', ""'s"", 'unit', 'enrollment', '?']","['advisee', ""'s"", 'unit', 'enrollment', 'provides', 'primary', 'academic', 'adviser', 'advisee', '.']"
"['students', 'find', 'information', 'university', ""'s"", 'Advising', 'Policy', '?']","['Students', 'find', 'information', 'university', ""'s"", 'Advising', 'Policy', 'Senate', 'Policy', '32-00', ':', 'Advising', 'Policy', '.']"
"['contact', 'person', 'Biochemistry', 'Molecular', 'Biology', 'undergraduate', 'program', 'University', 'Park', '?']","['Jennifer', 'Keefer', 'contact', 'person', 'Biochemistry', 'Molecular', 'Biology', 'undergraduate', 'program', 'University', 'Park', '.']"
"['address', 'Academic', 'Adviser', 'Department', 'Biochemistry', 'Molecular', 'Biology', '?']","['Academic', 'Adviser', 'Department', 'Biochemistry', 'Molecular', 'Biology', 'reached', '239', 'Ritenour', 'Building', ',', 'University', 'Park', ',', 'PA', '16802', '.']"
"['students', 'contact', 'Department', 'Biochemistry', 'Molecular', 'Biology', '?']","['Students', 'contact', 'Department', 'Biochemistry', 'Molecular', 'Biology', '814-867-4925', 'email', 'bmbundergrad', '@', 'psu.edu', '.']"
"['purpose', 'Natural', 'Science', 'minor', '?']","['Natural', 'Science', 'minor', 'designed', 'nonscience', 'students', 'wish', 'gain', 'better', 'appreciation', 'science', 'scientific', 'method', '.']"
"['requirements', 'Natural', 'Science', 'minor', '?']","['requirements', 'Natural', 'Science', 'minor', 'include', '20-23', 'credits', ',', 'grade', 'C', 'better', 'required', 'specified', 'courses', '.']"
"['students', 'find', 'information', 'Natural', 'Science', 'minor', '?']","['Students', 'find', 'information', 'Natural', 'Science', 'minor', 'https', ':', '//science.psu.edu/bmb/undergraduate/contacts/', '.']"
"['eligible', 'pursue', 'Natural', 'Science', 'minor', '?']","['Students', 'non-science', 'majors', 'Eberly', 'College', 'Science', 'eligible', 'pursue', 'Natural', 'Science', 'minor', '.']"
"['examples', 'courses', 'satisfy', 'Natural', 'Science', 'minor', 'requirements', '?']","['examples', 'courses', 'satisfy', 'Natural', 'Science', 'minor', 'requirements', 'include', 'general', 'education', 'science', 'courses', ',', 'mathematical', 'science', 'courses', ',', 'life', 'physical', 'science', 'courses', 'laboratory', 'work', ',', '400-level', 'science', 'courses', '.']"
"['students', 'get', 'approval', 'curriculum', 'exceptions', 'Natural', 'Science', 'minor', '?']","['Students', 'get', 'approval', 'curriculum', 'exceptions', 'Natural', 'Science', 'minor', 'Eberly', 'College', 'Science', 'Academic', 'Advising', 'Center', 'faculty', 'committee', 'charge', 'program', '.']"
"['main', 'focus', 'Natural', 'Science', 'minor', 'program', '?']","['main', 'focus', 'Natural', 'Science', 'minor', 'program', 'explore', 'curiosity', 'passion', 'natural', 'world', 'science', 'topics', 'scientific', 'method', '.']"
"['contact', 'information', 'Eberly', 'College', 'Science', 'Academic', 'Advising', 'Center', '?']","['Eberly', 'College', 'Science', 'Academic', 'Advising', 'Center', 'reached', '814-863-4925', 'email', 'bmbundergrad', '@', 'psu.edu', '.']"
"['prescribed', 'courses', 'required', 'Consequences', 'Science', 'major', '?']","['prescribed', 'courses', 'required', 'Consequences', 'Science', 'major', 'include', 'SC', '400', '.']"
"['additional', 'courses', 'students', 'take', 'Consequences', 'Science', 'major', '?']","['Students', 'take', 'additional', 'courses', 'ASTRO', '1', ',', 'BISC', '1', ',', 'BMB', '1', ',', 'CHEM', '1', ',', 'MICRB', '106', '&', 'MICRB', '107', ',', 'PHYS', '1', '.']"
"['options', 'additional', 'courses', 'Consequences', 'Science', 'major', '?']","['options', 'additional', 'courses', 'Consequences', 'Science', 'major', 'include', 'CMPSC', '101', ',', 'CMPSC', '121', ',', 'CMPSC', '201', ',', 'CMPSC', '202', ',', 'CMPSC', '203', ',', 'MATH', '110', ',', 'MATH', '140', ',', 'STAT', '200', ',', 'STAT', '250', '.']"
"['specific', 'courses', 'students', 'select', 'Consequences', 'Science', 'major', '?']","['Students', 'select', 'courses', 'like', 'BIOL', '11', '&', 'BIOL', '12', ',', 'BIOL', '110', ',', 'CHEM', '110', '&', 'CHEM', '111', ',', 'CHEM', '112', '&', 'CHEM', '113', ',', 'MICRB', '201', '&', 'MICRB', '202', ',', 'PHYS', '250', '.']"
"['Program', 'Coordinator', 'Consequences', 'Science', 'major', '?']","['Program', 'Coordinator', 'Consequences', 'Science', 'major', 'Ike', 'Shibley', '.']"
"['supporting', 'courses', 'related', 'areas', 'Consequences', 'Science', 'major', '?']","['supporting', 'courses', 'related', 'areas', 'Consequences', 'Science', 'major', 'include', 'Berks', '.']"
"['contact', 'details', 'Science', 'Major', 'Program', 'Office', '?']","['contact', 'details', 'Science', 'Major', 'Program', 'Office', '225B', 'Ritenour', 'Building', ',', 'University', 'Park', ',', 'PA', '16802', ',', '814-863-3889', ',', 'bai107', '@', 'psu.edu', '.']"
"['location', 'Ritenour', 'Building', 'University', 'Park', 'campus', '?']","['Ritenour', 'Building', 'located', 'University', 'Park', ',', 'PA', '16802', '.']"
"['email', 'address', 'contacting', 'Program', 'Coordinator', 'Consequences', 'Science', 'major', '?']","['email', 'address', 'contacting', 'Program', 'Coordinator', 'BKNatureScience', '@', 'psu.edu', '.']"
"['many', 'credits', 'required', 'minor', 'Consequences', 'Science', 'major', '?']","['least', 'six', 'credits', 'required', 'minor', 'Consequences', 'Science', 'major', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['Computation', 'option', 'Physics', 'degree', 'program', '?']","['Computation', 'option', 'provides', 'background', 'application', 'physical', 'principles', ',', 'mathematical', 'methods', ',', 'solutions', 'scientific', 'problems', 'simulations', 'visualizations', 'using', 'computer', 'numerical', 'techniques', '.']"
"['Nanotechnology/Material', 'Science', 'option', 'Physics', 'degree', 'program', 'offer', '?']","['Nanotechnology/Material', 'Science', 'option', 'provides', 'students', 'background', 'understanding', 'condensed', 'matter', 'physics', 'either', 'nano-', 'micro/macro-levels', '.']"
"['physicists', 'study', '?']","['Physicists', 'study', 'natural', 'phenomena', 'universe', 'smallest', 'length', 'scales', 'largest', 'cosmos', ',', 'discovering', 'basic', 'principles', 'laws', 'govern', 'physical', 'world', '.']"
"['tools', 'Physics', 'degree', 'program', 'provide', 'students', '?']","['Physics', 'degree', 'program', 'provides', 'students', 'fundamental', 'conceptual', ',', 'mathematical', ',', 'computational', ',', 'experimental', 'tools', 'needed', 'address', 'scientific', 'technological', 'problems', 'today', 'future', '.']"
"['examples', 'courses', 'Physics', 'degree', 'program', 'related', 'General', 'Physics', '?']","['examples', 'courses', 'related', 'General', 'Physics', 'Physics', 'degree', 'program', 'include', 'PHYS', '212', 'General', 'Physics', ':', 'Electricity', 'Magnetism', ',', 'PHYS', '213', 'General', 'Physics', ':', 'Fluids', 'Thermal', 'Physics', ',', 'PHYS', '214', 'General', 'Physics', ':', 'Wave', 'Motion', 'Quantum', 'Physics', '.']"
"['type', 'work', 'students', 'Physics', 'degree', 'program', 'explore', 'connections', '?']","['Students', 'Physics', 'degree', 'program', 'explore', 'connections', 'hands-on', 'work', 'labs', ',', 'mathematical', 'reasoning', 'calculations', ',', 'using', 'computers', 'programming', '.']"
"['examples', 'courses', 'Physics', 'degree', 'program', 'related', 'advanced', 'topics', 'Physics', '?']","['examples', 'courses', 'related', 'advanced', 'topics', 'Physics', 'Physics', 'degree', 'program', 'include', 'PHYS', '400', 'Intermediate', 'Electricity', 'Magnetism', ',', 'PHYS', '410', 'Introduction', 'Quantum', 'Mechanics', ',', 'PHYS', '419', 'Theoretical', 'Mechanics', '.']"
"['type', 'problems', 'students', 'Physics', 'degree', 'program', 'aim', 'solve', '?']","['Students', 'Physics', 'degree', 'program', 'aim', 'solve', 'sophisticated', 'problems', 'beyond', 'standard', 'pencil-and-paper', 'examples', 'using', 'advanced', 'mathematical', ',', 'experimental', ',', 'computational', 'methods', '.']"
"['additional', 'courses', 'students', 'Physics', 'degree', 'program', 'take', '?']","['Students', 'Physics', 'degree', 'program', 'take', 'additional', 'courses', 'PHYS', '420', 'Thermal', 'Physics', ',', 'PHYS', '444', 'Topics', 'Contemporary', 'Physics', ',', 'PHYS', '457W', 'Experimental', 'Physics', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['additional', 'courses', 'required', 'Programming', 'Engineers', 'MATLAB', '?']","['additional', 'courses', 'required', 'Programming', 'Engineers', 'MATLAB', 'include', 'CHEM', '110', ',', 'MATH', '140', ',', 'MATH', '141', ',', 'PHYS', '211', ',', 'PHYS', '212', ',', 'MATH', '230', ',', 'MATH', '231', ',', 'MATH', '232', '.']"
"['minimum', 'number', 'credits', 'required', 'Bachelor', 'Science', 'degree', 'Physics', '?']","['minimum', 'number', 'credits', 'required', 'Bachelor', 'Science', 'degree', 'Physics', '120', 'credits', '.']"
"['supporting', 'courses', 'related', 'Calculus', 'Vector', 'Analysis', '?']","['supporting', 'courses', 'related', 'Calculus', 'Vector', 'Analysis', 'include', 'MATH', '455', 'Introduction', 'Numerical', 'Analysis', ',', 'MATH', '456', 'Introduction', 'Numerical', 'Analysis', 'II', ',', 'CMPSC', '122', 'Experimental', 'Chemistry', ',', 'CHEM', '112', 'Chemical', 'Principles', 'II', ',', 'CHEM', '113', 'Experimental', 'Chemistry', 'II', '.']"
"['requirement', 'earning', 'grade', 'Prescribed', 'Courses', '?']","['requirement', 'earning', 'grade', 'Prescribed', 'Courses', 'grade', 'C', 'better', '.']"
"['Common', 'Requirements', 'Major', 'Options', '?']","['Common', 'Requirements', 'Major', 'Options', 'include', '24-27', 'credits', ',', '9', 'credits', 'GN', 'courses', ',', '6', 'credits', 'GQ', 'courses', ',', '3', 'credits', 'GWS', 'courses', '.']"
"['titles', 'Prescribed', 'Courses', 'Programming', 'Engineers', '?']","['titles', 'Prescribed', 'Courses', 'Programming', 'Engineers', 'CHEM', '110', 'Chemical', 'Principles', ',', 'MATH', '140', 'Calculus', 'Analytic', 'Geometry', ',', 'MATH', '141', 'Calculus', 'Analytic', 'Geometry', 'II', ',', 'MATH', '251', 'Ordinary', 'Partial', 'Differential', 'Equations', ',', 'PHYS', '211', 'General', 'Physics', ':', 'Mechanics', '.']"
"['Senate', 'Policy', 'earning', 'grades', 'C-required', 'courses', '?']","['Senate', 'Policy', 'earning', 'grades', 'C-required', 'courses', 'specified', 'Senate', 'Policy', '82-44', '.']"
"['supporting', 'courses', 'related', 'Intermediate', 'Programming', '?']","['supporting', 'courses', 'related', 'Intermediate', 'Programming', 'include', 'CMPSC', '132', 'Programming', 'Computation', 'II', ':', 'Data', 'Structures', '.']"
"['prescribed', 'courses', 'required', 'Programming', 'Engineers', 'C++', '?']","['prescribed', 'courses', 'required', 'Programming', 'Engineers', 'C++', 'CMPSC', '101', ',', 'MATH', '455', 'Introduction', 'Numerical', 'Analysis', ',', 'MATH', '456', 'Introduction', 'Numerical', 'Analysis', 'II', ',', 'CMPSC', '122', 'Experimental', 'Chemistry', '.']"
"['examples', '400-level', 'courses', 'MATH', 'departmental', 'list', '?']","['examples', '400-level', 'courses', 'MATH', 'departmental', 'list', 'include', 'MATH', '430', ',', 'MATH', '431', ',', 'MATH', '432', ',', 'MATH', '433', ',', 'MATH', '434', ',', 'MATH', '435', ',', 'MATH', '436', '.']"
