Tokenized_Query,Tokenized_Answer
"['available', 'majors', 'Sociology', 'program', '?']","['available', 'majors', 'Sociology', 'program', 'B.A', '.', 'B.S', '.', 'Liberal', 'Arts', '.']"
"['examples', 'courses', 'Project', 'Supply', 'Chain', 'Management', 'program', 'Abington', '?']","['examples', 'courses', 'Project', 'Supply', 'Chain', 'Management', 'program', 'Abington', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['available', 'minors', 'Sociology', 'program', '?']","['available', 'minor', 'Sociology', 'program', 'Sociology', '.']"
"['available', 'majors', 'Psychological', 'Social', 'Sciences', 'program', '?']","['available', 'majors', 'Psychological', 'Social', 'Sciences', 'program', 'B.A', '.', 'B.S', '.']"
"['available', 'minors', 'Public', 'History', 'program', '?']","['available', 'minor', 'Public', 'History', 'program', 'Public', 'History', '.']"
"['available', 'majors', 'Spanish', 'program', '?']","['available', 'majors', 'Spanish', 'program', 'B.A', '.', 'B.S', '.']"
"['available', 'minors', 'Spanish', 'program', '?']","['available', 'minors', 'Spanish', 'program', 'Spanish', 'Teaching', 'English', 'Speakers', 'Languages', '.']"
"['available', 'majors', 'Race', 'Ethnic', 'Studies', 'program', '?']","['available', 'major', 'Race', 'Ethnic', 'Studies', 'program', 'B.A', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['options', 'Minor', 'World', 'Literature', '?']","['options', 'Minor', 'World', 'Literature', 'include', 'taking', 'course', '1691', '.']"
"['degree', 'obtained', 'Biology', 'Altoona', '?']","['degree', 'obtained', 'Biology', 'Altoona', 'B.S', '.']"
"['options', 'Certificate', 'Nursing', '?']","['options', 'Certificate', 'Nursing', 'include', 'Nursing', 'Forensics', ',', 'Nursing', 'Informatics', ',', 'Nursing', 'Management', '.']"
"['degree', 'obtained', 'Business', 'Altoona', '?']","['degree', 'obtained', 'Business', 'Altoona', 'B.S', '.']"
"['degree', 'obtained', 'Communications', 'Altoona', '?']","['degree', 'obtained', 'Communications', 'Altoona', 'B.A', '.']"
"['degree', 'obtained', 'Nursing', 'Altoona', '?']","['degree', 'obtained', 'Nursing', 'Altoona', 'B.S.N', '.']"
"['degree', 'obtained', 'Criminal', 'Justice', 'Altoona', '?']","['degrees', 'obtained', 'Criminal', 'Justice', 'Altoona', 'A.S.', 'B.A', '.']"
"['degree', 'obtained', 'Accounting', 'Abington', '?']","['degree', 'obtained', 'Accounting', 'Abington', 'B.S', '.']"
"['degree', 'obtained', 'American', 'Studies', 'Abington', '?']","['degree', 'obtained', 'American', 'Studies', 'Abington', 'B.A', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'Global', 'Language', 'Culture', ',', 'Minor', '.']"
"['courses', 'related', 'Environmental', 'Studies', '?']","['Courses', 'related', 'Environmental', 'Studies', 'include', 'Environmental', 'Studies', ',', 'B.A.', ',', 'Environmental', 'Studies', ',', 'B.S.', ',', 'Environmental', 'Studies', ',', 'Minor', '.']"
"['examples', 'courses', 'Human', 'Development', 'Family', 'Studies', '?']","['Examples', 'courses', 'Human', 'Development', 'Family', 'Studies', 'include', 'Human', 'Development', 'Family', 'Studies', ',', 'A.S.', 'Human', 'Development', 'Family', 'Studies', ',', 'B.S', '.']"
"['courses', 'available', 'Information', 'Technology', '?']","['Courses', 'available', 'Information', 'Technology', 'include', 'Information', 'Technology', ',', 'B.S', '.']"
"['examples', 'courses', 'Psychology', '?']","['Examples', 'courses', 'Psychology', 'include', 'Psychology', ',', 'B.A', '.', 'Psychology', ',', 'B.S', '.']"
"['courses', 'related', 'Mechanical', 'Engineering', '?']","['Courses', 'related', 'Mechanical', 'Engineering', 'include', 'Mechanical', 'Engineering', ',', 'B.S', '.']"
"['courses', 'available', 'Mathematics', '?']","['Courses', 'available', 'Mathematics', 'include', 'Mathematics', 'Applications', ',', 'Minor', '.']"
"['courses', 'related', 'Kinesiology', '?']","['Courses', 'related', 'Kinesiology', 'include', 'Kinesiology', ',', 'B.S', '.']"
"['courses', 'available', 'English', '?']","['Courses', 'available', 'English', 'include', 'English', ',', 'B.A', '.']"
"['courses', 'related', 'History', '?']","['Courses', 'related', 'History', 'include', 'History', ',', 'B.A', '.']"
"['examples', 'courses', 'satisfy', 'Engineering', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Engineering', 'requirement', 'include', 'Mechanical', 'Engineering', ',', 'B.S', '.', '(', 'Berks', ')', 'Engineering', ',', 'B.S', '.', '(', 'Berks', ')', '.']"
"['examples', 'courses', 'satisfy', 'Global', 'Studies', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Global', 'Studies', 'requirement', 'include', 'Global', 'Studies', ',', 'B.A', '.', 'Global', 'Studies', ',', 'Minor', '.']"
"['examples', 'courses', 'satisfy', 'Hospitality', 'Management', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Hospitality', 'Management', 'requirement', 'include', 'Hospitality', 'Management', ',', 'B.S', '.', '(', 'Berks', ')', '.']"
"['examples', 'courses', 'satisfy', 'Information', 'Technology', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Information', 'Technology', 'requirement', 'include', 'Information', 'Technology', ',', 'B.S', '.', '(', 'Berks', ')', 'Information', 'Sciences', 'Technology', ',', 'A.S.', '(', 'Berks', ')', '.']"
"['examples', 'courses', 'satisfy', 'Kinesiology', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Kinesiology', 'requirement', 'include', 'Kinesiology', ',', 'B.S', '.', '(', 'Berks', ')', '.']"
"['examples', 'courses', 'satisfy', 'Occupational', 'Therapy', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Occupational', 'Therapy', 'requirement', 'include', 'Occupational', 'Therapy', ',', 'A.S.', '(', 'Berks', ')', '.']"
"['examples', 'courses', 'satisfy', 'Psychology', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Psychology', 'requirement', 'include', 'Psychology', ',', 'B.A', '.', '(', 'Berks', ')', 'Psychology', ',', 'B.S', '.', '(', 'Berks', ')', '.']"
"['examples', 'courses', 'satisfy', 'Science', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Science', 'requirement', 'include', 'Science', ',', 'B.S', '.', '(', 'Berks', ')', '.']"
"['examples', 'courses', 'satisfy', 'Security', 'Risk', 'Analysis', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Security', 'Risk', 'Analysis', 'requirement', 'include', 'Security', 'Risk', 'Analysis', ',', 'B.S', '.', '(', 'Berks', ')', '.']"
"['examples', 'courses', 'satisfy', 'Social', 'Justice', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Social', 'Justice', 'requirement', 'include', 'Social', 'Justice', ',', 'Certificate', '.']"
"['examples', 'courses', 'satisfy', 'Crime', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Crime', 'requirement', 'include', 'Law', ',', 'Psychology', ',', 'Public', 'Policy', '.']"
"['examples', 'courses', 'satisfy', 'Media', 'Production', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Media', 'Production', 'requirement', 'include', 'Digital', 'Media', ',', 'Arts', ',', 'Technology', '.']"
"['examples', 'courses', 'satisfy', 'Data', 'Visualization', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Data', 'Visualization', 'requirement', 'include', 'Digital', 'Media', ',', 'Arts', ',', 'Technology', '.']"
"['examples', 'courses', 'satisfy', 'Medical', 'Plastics', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Medical', 'Plastics', 'requirement', 'include', 'Plastics', 'Engineering', 'Technology', 'Plastics', 'Processing', '.']"
"['examples', 'courses', 'satisfy', 'Electrical', 'Computer', 'Engineering', 'Technology', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Electrical', 'Computer', 'Engineering', 'Technology', 'requirement', 'include', 'Electrical', 'Engineering', 'Technology', 'Electrical', 'Engineering', '.']"
"['examples', 'courses', 'satisfy', 'Physics', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Physics', 'requirement', 'include', 'Polymer', 'Engineering', 'Science', 'Environmental', 'Science', '.']"
"['examples', 'courses', 'satisfy', 'Energy', 'Finance', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Energy', 'Finance', 'requirement', 'include', 'Finance', 'Environmental', 'Science', '.']"
"['examples', 'courses', 'satisfy', 'Political', 'Science', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Political', 'Science', 'requirement', 'include', 'Politics', 'Government', 'Project', 'Supply', 'Chain', 'Management', '.']"
"['examples', 'courses', 'satisfy', 'English', 'requirement', '?']","['examples', 'courses', 'satisfy', 'English', 'requirement', 'include', 'English', ',', 'Minor', '(', 'Behrend', ')', 'Enterprise', 'Resource', 'Planning', 'Oracle', '.']"
"['examples', 'courses', 'satisfy', 'Premedical', 'Sciences', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Premedical', 'Sciences', 'requirement', 'include', 'Medical', 'Plastics', 'Polymer', 'Engineering', 'Science', '.']"
"['examples', 'certificates', 'related', 'finance', '?']","['examples', 'certificates', 'related', 'finance', 'include', 'Financial', 'Controllership', '(', '2116', ')', ',', 'Financial', 'Planning', '(', '2118', ')', ',', 'Financial', 'Risk', 'Management', '(', '2119', ')', '.']"
"['examples', 'minors', 'offered', 'Behrend', '?']","['examples', 'minors', 'offered', 'Behrend', 'include', 'Game', 'Development', '(', '2121', ')', ',', 'History', '(', '2133', ')', ',', 'Psychological', 'Science', '(', '2236', ')', '.']"
"['examples', 'certificates', 'related', 'business', '?']","['examples', 'certificates', 'related', 'business', 'include', 'Public', 'Relations', '(', '2243', ')', 'Industrial', 'Engineering', '(', '2138', ')', '.']"
"['examples', 'majors', 'offered', 'Behrend', '?']","['examples', 'majors', 'offered', 'Behrend', 'include', 'Functional', 'Data', 'Analytics', '(', '2120', ')', ',', 'Industrial', 'Engineering', '(', '2138', ')', ',', 'Software', 'Engineering', '(', '2260', ')', '.']"
"['examples', 'certificates', 'related', 'psychology', '?']","['examples', 'certificates', 'related', 'psychology', 'include', 'Psychological', 'Science', '(', '2237', ')', 'Psychology', '(', 'B.A', '.', ')', '(', '2239', ')', '.']"
"['examples', 'certificates', 'related', 'education', '?']","['examples', 'certificates', 'related', 'education', 'include', 'Secondary', 'Education', '(', '2250', ')', '.']"
"['examples', 'certificates', 'related', 'science', '?']","['examples', 'certificates', 'related', 'science', 'include', 'Science', '(', '2250', ')', '.']"
"['examples', 'certificates', 'related', 'sports', 'administration', '?']","['examples', 'certificates', 'related', 'sports', 'administration', 'include', 'Sports', 'Administration', '(', '2275', ')', '.']"
"['examples', 'certificates', 'related', 'global', 'awareness', '?']","['examples', 'certificates', 'related', 'global', 'awareness', 'include', 'Global', 'Awareness', '(', '2131', ')', '.']"
"['examples', 'certificates', 'related', 'public', 'relations', '?']","['examples', 'certificates', 'related', 'public', 'relations', 'include', 'Public', 'Relations', '(', '2243', ')', '.']"
"['examples', 'minors', 'offered', 'Behrend', '?']","['examples', 'minors', 'offered', 'Behrend', 'include', 'Statistics', ',', 'Technical', 'Sales', ',', 'Mathematics', '.']"
"['certificate', 'program', 'related', 'Trauma', 'Studies', '?']","['certificate', 'program', 'related', 'Trauma', 'Studies', 'Trauma', 'Studies', '.']"
"['major', 'related', 'Biobehavioral', 'Health', 'Capital', 'College', '?']","['major', 'related', 'Biobehavioral', 'Health', 'Capital', 'College', 'Biobehavioral', 'Health', '.']"
"['examples', 'majors', 'offered', 'Behrend', '?']","['examples', 'majors', 'offered', 'Behrend', 'include', 'Management', 'Information', 'Systems', 'Marketing', '.']"
"['major', 'related', 'Civil', 'Engineering', 'Capital', 'College', '?']","['major', 'related', 'Civil', 'Engineering', 'Capital', 'College', 'Civil', 'Engineering', '.']"
"['examples', 'minors', 'offered', 'Capital', 'College', '?']","['examples', 'minors', 'offered', 'Capital', 'College', 'include', 'American', 'Studies', 'Business', 'Administration', '.']"
"['major', 'related', 'International', 'Business', '?']","['major', 'related', 'International', 'Business', 'International', 'Business', '.']"
"['major', 'related', 'Biology', 'Capital', 'College', '?']","['major', 'related', 'Biology', 'Capital', 'College', 'Biology', '.']"
"['examples', 'majors', 'offered', 'Capital', 'College', '?']","['examples', 'majors', 'offered', 'Capital', 'College', 'include', 'Business', 'Administration', 'Communication', 'Sciences', 'Disorders', '.']"
"['major', 'related', 'Mechanical', 'Engineering', 'Technology', 'Behrend', '?']","['major', 'related', 'Mechanical', 'Engineering', 'Technology', 'Behrend', 'Mechanical', 'Engineering', 'Technology', '.']"
"['examples', 'minors', 'related', 'Business', '?']","['examples', 'minors', 'related', 'Business', 'include', 'Finance', ',', 'Information', 'Systems', 'Management', ',', 'International', 'Business', ',', 'Legal', 'Environment', 'Business', ',', 'International', 'Business', 'Administration', '.']"
"['examples', 'certificates', 'offered', '?']","['One', 'example', 'certificate', 'offered', 'Real', 'Estate', 'Analysis', 'Development', 'certificate', '.']"
"['examples', 'majors', 'related', 'Engineering', '?']","['examples', 'majors', 'related', 'Engineering', 'include', 'Mechanical', 'Engineering', 'Technology', ',', 'Mechanical', 'Engineering', ',', 'Materials', 'Science', 'Engineering', '.']"
"['examples', 'majors', 'related', 'Management', '?']","['examples', 'majors', 'related', 'Management', 'include', 'Management', ',', 'Human', 'Resource', 'Management', ',', 'Corporate', 'Innovation', 'Entrepreneurship', '.']"
"['examples', 'majors', 'related', 'Technology', '?']","['examples', 'majors', 'related', 'Technology', 'include', 'Information', 'Sciences', 'Technology', 'Information', 'Systems', '.']"
"['examples', 'majors', 'related', 'Design', '?']","['One', 'example', 'major', 'related', 'Design', 'Human-Centered', 'Design', 'Development', '.']"
"['examples', 'majors', 'related', 'Kinesiology', '?']","['One', 'example', 'major', 'related', 'Kinesiology', 'Kinesiology', '.']"
"['examples', 'majors', 'related', 'Marketing', '?']","['examples', 'majors', 'related', 'Marketing', 'include', 'Marketing', 'Marketing', '.']"
"['examples', 'majors', 'related', 'Humanities', '?']","['One', 'example', 'major', 'related', 'Humanities', 'Humanities', '.']"
"['examples', 'minors', 'related', 'Accounting', '?']","['One', 'example', 'minor', 'related', 'Accounting', 'Information', 'Sciences', 'Technology', 'Accounting', '.']"
"['examples', 'courses', 'satisfy', 'Cultures', 'requirement', '?']","['examples', 'courses', 'satisfy', 'Cultures', 'requirement', 'include', 'COMM', '451', ',', 'COMM', '452', ',', 'COMM', '453', ',', 'COMM', '454', ',', 'COMM', '455', ',', 'COMM', '495', ',', 'COMM', '496', '.']"
"['requirements', 'Mechatronics', 'Technology', 'minor', '?']","['requirements', 'Mechatronics', 'Technology', 'minor', 'include', 'completing', 'courses', '2470', 'Mechatronics', 'Technology', '2474', 'Mechatronics', '.']"
"['focus', 'Risk', 'Management', 'B.S', '.', 'program', '?']","['focus', 'Risk', 'Management', 'B.S', '.', 'program', 'managing', 'mitigating', 'risks', 'various', 'industries', '.']"
"['provide', 'examples', 'courses', 'Smeal', 'College', 'Business', 'Fundamentals', 'certificate', '?']","['Examples', 'courses', 'Smeal', 'College', 'Business', 'Fundamentals', 'certificate', 'include', '2578', 'Smeal', 'College', 'Business', 'Fundamentals', '.']"
"['courses', 'included', 'Supply', 'Chain', 'Information', 'Sciences', 'Technology', 'minor', '?']","['courses', 'included', 'Supply', 'Chain', 'Information', 'Sciences', 'Technology', 'minor', '2585', 'Supply', 'Chain', 'Information', 'Sciences', 'Technology', '.']"
"['difference', 'Supply', 'Chain', 'Information', 'Systems', 'B.S', '.', 'Supply', 'Chain', 'Information', 'Systems', 'minor', '?']","['Supply', 'Chain', 'Information', 'Systems', 'B.S', '.', 'program', 'focuses', 'in-depth', 'study', 'information', 'systems', 'supply', 'chain', 'management', ',', 'Supply', 'Chain', 'Information', 'Systems', 'minor', 'provides', 'general', 'overview', '.']"
